iter	Passed	Remaining
867	20597	7878
868	20610	7850
869	20623	7822
870	20637	7795
871	20651	7768
872	20666	7740
873	20685	7715
874	20701	7688
875	20713	7661
876	20727	7633
877	20741	7606
878	20755	7579
879	20769	7552
880	20783	7525
881	20796	7498
882	20809	7470
883	20823	7443
884	20837	7416
885	20850	7389
886	20864	7362
887	20878	7335
888	20893	7309
889	20911	7283
890	20926	7257
891	20940	7230
892	20954	7204
893	20968	7176
894	20982	7150
895	20996	7123
896	21010	7097
897	21023	7070
898	21037	7043
899	21051	7017
900	21064	6990
901	21078	6963
902	21092	6937
903	21106	6910
904	21120	6884
905	21134	6858
906	21147	6831
907	21161	6805
908	21174	6778
909	21187	6752
910	21201	6725
911	21214	6699
912	21227	6672
913	21240	6646
914	21254	6620
915	21268	6594
916	21282	6568
917	21295	6541
918	21308	6515
919	21322	6489
920	21337	6463
921	21351	6437
922	21366	6412
923	21380	6386
924	21394	6360
925	21407	6334
926	21421	6308
927	21434	6282
928	21448	6256
929	21461	6230
930	21475	6204
931	21493	6180
932	21514	6156
933	21537	6133
934	21550	6107
935	21563	6082
936	21577	6056
937	21591	6030
938	21604	6005
939	21617	5979
940	21630	5953
941	21644	5928
942	21657	5902
943	21670	5876
944	21684	5851
945	21696	5825
946	21709	5799
947	21723	5774
948	21737	5749
949	21751	5723
950	21764	5698
951	21777	5673
952	21796	5649
953	21809	5623
954	21822	5598
955	21835	5573
956	21850	5548
957	21863	5523
958	21877	5497
959	21891	5472
960	21905	5447
961	21920	5423
962	21935	5398
963	21948	5373
964	21962	5348
965	21976	5323
966	21989	5298
967	22003	5273
968	22016	5248
969	22029	5223
970	22043	5198
971	22056	5173
972	22070	5149
973	22084	5124
974	22098	5099
975	22112	5074
976	22125	5050
977	22141	5026
978	22154	5001
979	22167	4976
980	22181	4951
981	22194	4927
982	22208	4902
983	22222	4878
984	22235	4853
985	22248	4828
986	22262	4804
987	22276	4779
988	22289	4755
989	22303	4730
990	22317	4706
991	22330	4682
992	22344	4657
993	22359	4633
994	22372	4609
995	22386	4585
996	22400	4560
997	22414	4536
998	22427	4512
999	22441	4488
1000	22454	4464
1001	22467	4439
1002	22480	4415
1003	22494	4391
1004	22507	4367
1005	22526	4344
1006	22541	4320
1007	22557	4296
1008	22574	4273
1009	22592	4250
1010	22609	4226
1011	22623	4202
1012	22636	4178
1013	22650	4154
1014	22663	4130
1015	22677	4107
1016	22691	4083
1017	22705	4059
1018	22719	4035
1019	22733	4011
1020	22747	3988
1021	22761	3964
1022	22775	3940
1023	22789	3916
1024	22802	3893
1025	22815	3869
1026	22829	3845
1027	22842	3821
1028	22856	3798
1029	22869	3774
1030	22882	3750
1031	22897	3727
1032	22912	3704
1033	22925	3680
1034	22939	3657
1035	22953	3633
1036	22967	3610
1037	22980	3586
1038	22994	3563
1039	23007	3539
1040	23020	3516
1041	23034	3492
1042	23048	3469
1043	23062	3446
1044	23077	3422
1045	23091	3399
1046	23104	3376
1047	23118	3353
1048	23132	3329
1049	23146	3306
1050	23160	3283
1051	23173	3260
1052	23188	3237
1053	23202	3213
1054	23215	3190
1055	23229	3167
1056	23243	3144
1057	23256	3121
1058	23270	3098
1059	23284	3075
1060	23297	3052
1061	23311	3029
1062	23324	3006
1063	23338	2983
1064	23354	2960
1065	23367	2937
1066	23381	2914
1067	23394	2891
1068	23408	2868
1069	23421	2845
1070	23435	2822
1071	23448	2799
1072	23462	2777
1073	23476	2754
1074	23489	2731
1075	23503	2708
1076	23517	2685
1077	23533	2663
1078	23547	2640
1079	23561	2617
1080	23574	2595
1081	23587	2572
1082	23604	2550
1083	23621	2527
1084	23646	2506
1085	23661	2483
1086	23674	2461
1087	23688	2438
1088	23701	2415
1089	23714	2393
1090	23727	2370
1091	23741	2348
1092	23755	2325
1093	23768	2303
1094	23781	2280
1095	23795	2257
1096	23808	2235
1097	23822	2213
1098	23835	2190
1099	23848	2168
1100	23861	2145
1101	23875	2123
1102	23889	2100
1103	23904	2078
1104	23918	2056
1105	23932	2034
1106	23945	2011
1107	23958	1989
1108	23972	1967
1109	23985	1944
1110	23998	1922
1111	24011	1900
1112	24024	1877
1113	24037	1855
1114	24051	1833
1115	24064	1811
1116	24077	1789
1117	24091	1766
1118	24104	1744
1119	24117	1722
1120	24130	1700
1121	24144	1678
1122	24157	1656
1123	24171	1634
1124	24184	1612
1125	24197	1590
1126	24210	1568
1127	24224	1546
1128	24237	1524
1129	24250	1502
1130	24264	1480
1131	24277	1458
1132	24290	1436
1133	24304	1414
1134	24317	1392
1135	24331	1370
1136	24345	1348
1137	24359	1327
1138	24372	1305
1139	24385	1283
1140	24398	1261
1141	24411	1239
1142	24424	1218
1143	24438	1196
1144	24450	1174
1145	24465	1152
1146	24479	1131
1147	24492	1109
1148	24506	1087
1149	24522	1066
1150	24536	1044
1151	24549	1022
1152	24563	1001
1153	24576	979
1154	24590	958
1155	24603	936
1156	24616	914
1157	24630	893
1158	24646	871
1159	24662	850
1160	24681	829
1161	24701	807
1162	24715	786
1163	24728	764
1164	24742	743
1165	24755	721
1166	24768	700
1167	24781	678
1168	24794	657
1169	24807	636
1170	24820	614
1171	24833	593
1172	24846	571
1173	24860	550
1174	24874	529
1175	24888	507
1176	24903	486
1177	24916	465
1178	24930	444
1179	24943	422
1180	24957	401
1181	24970	380
1182	24983	359
1183	24997	337
1184	25010	316
1185	25024	295
1186	25038	274
1187	25051	253
1188	25065	231
1189	25078	210
1190	25092	189
1191	25105	168
1192	25118	147
1193	25132	126
1194	25145	105
1195	25158	84
1196	25171	63
1197	25184	42
1198	25197	21
1199	25210	0
190	36642	276
1191	36679	246
1192	36707	215
1193	36735	184
1194	36764	153
1195	36811	123
1196	36864	92
1197	36914	61
1198	36962	30
1199	37011	0
